customer_tweet_id,customer_message,uber_response,created_at,suggested_intent,intent,predicted_intent,confidence,correct
1769497,I have emailed uber 3 times but have not had any luck with getting at least a refund of the surcharge.Just wanted to warn people especially any girls as the situation could have ended so much worse. I've posted the guy from uber as an FYI @115873 @Uber_Support,@531997 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,Tue Nov 07 23:07:10 +0000 2017,fare_payment,driver_issue,fare_payment,0.7475122094796477,False
12628,@Uber_Support I did about 30 minutes ago. Have not heard anything or any response. I’ll just contest through my credit card.,@118528 Our team is reviewing your email from __email__' and will be in touch. We appreciate your patience!,Wed Nov 01 02:08:52 +0000 2017,fare_payment,general_support,fare_payment,0.9075173672731129,False
1298556,@115873 I had issues with a fare when the app froze and wouldn’t let me start the trip,"@423482 Sorry to hear of the trouble, James! Please reach out to us here: https://t.co/FF2YGTGjuA so we can follow up.",Thu Oct 26 22:20:59 +0000 2017,fare_payment,technical_issue,fare_payment,0.7905416093267642,False
843274,"Last night I paid Rs. 510 to @115873's cab from IGI Airport to Wazirabad Sec 52, didn't receive any SMS/invoice for the bill. Quite nonsensical!","@320535 Here to help, Bhaskar! Send us a note here; https://t.co/1ZhWn0IZsw and our team will be able to assist!",Mon Oct 09 10:09:53 +0000 2017,fare_payment,technical_issue,fare_payment,0.9650388684688698,False
2312611,@115873 @Uber_Support totally ripped off by your driver and no support. I won’t use Uber again for fear of false fare adjustments 😤,@670660 We're here to help! Send us a DM with your email address so we can assist.,Sun Nov 26 16:12:47 +0000 2017,fare_payment,driver_issue,fare_payment,0.5925116374001553,False
1060422,"@Uber_Support If I agree to a suggested dropoff, will my fare be reduced to reflect the new dropoff point and shorter trip?","@370369 Hey, there are several factors that will determine your fare. You can learn more here; https://t.co/hR0RoJFhX9",Fri Oct 13 01:29:37 +0000 2017,fare_payment,general_support,fare_payment,0.8238192098816004,False
785527,@115873 unjust cancellation fee not reverted yet. The driver kept going in rounds - surely his gps stands as proof. https://t.co/xgikBMKEDe,"@307428 Hello Ishita, here to help! Please send us a note at https://t.co/w7r2O6dMbU and we'll be happy to look into this for you.",Thu Oct 12 08:53:37 +0000 2017,fare_payment,fare_payment,cancellation,0.9775045501950469,False
1589460,@Uber_Support Hi what’s the situation on NYE will there be massive price surges all night? TIA,@488750 Dynamic pricing adjusts quickly based on demand and location. Checking the app is the best bet.,Sat Nov 04 23:03:28 +0000 2017,fare_payment,general_support,fare_payment,0.636466293543699,False
780977,"Yo @115873 stop hiring driver can't speak English, i speak 3 languages so this is not some hillbillies complaint, it's about safety. Fix it dipshit.",@185159 Happy to help! Please confirm your email address or phone number through direct message so we can further assist.,Sat Nov 25 09:14:58 +0000 2017,fare_payment,safety_fraud,driver_issue,0.7967647121604027,False
443082,WOW @115873 ur driver REFUSED to pick me up at the spot he accepted and you charged me a cancellation fee? @115879 here I come #badcustomerservice #toomanyoptionsforthis,@220002 Here to help! Please send us a note here; https://t.co/a2H78GHc13 so our team can assist.,Tue Nov 21 16:24:29 +0000 2017,fare_payment,driver_issue,cancellation,0.9827797625421,False
939670,Drivers are messing with Uber algorithm to get surcharge! put a stop to this! @Uber_Support,"@342753 Will you please DM us with more details about this? From there, we'll look into it.",Sat Oct 21 17:47:53 +0000 2017,fare_payment,driver_issue,general_support,0.8429609979420838,False
1597396,"Why tf won’t Uber Eats accept my payments , I’m about to fight",@490706 Here to help! Send us a note here;https://t.co/3eYc7uUEUm and our team will be able to assist!,Sat Nov 04 22:27:59 +0000 2017,fare_payment,technical_issue,delivery_issue,0.9900441308074075,False
2322678,"I got locked out of my uber account just now for literally no reason, so I feel bad for whoever I'm about to yell at until it gets unlocked",@673030 Here to help! Send us a note here; https://t.co/Md7v036OoC and our team will be able to assist!,Fri Oct 20 00:02:54 +0000 2017,fare_payment,account_access,general_support,0.4836402547796714,False
2458766,"@Uber_Support i want my money back y’all over charged me last night, AND i waited a long time for me uber to come and i tried to cancel I️t but he was going to charge me",@704174 Here to help! Please send us a note here; https://t.co/1xM0TILvAI so our team can connect.,Sun Nov 26 18:51:39 +0000 2017,fare_payment,cancellation,fare_payment,0.9685186559312957,False
465209,@115873 Mine is that the driver will accept the ride but won't show up. And I'll be charged for the ride. And they won't pick my call. 😤,@225657 We're here to help! Send us a DM with your email address and more details so we can follow up.,Fri Dec 01 09:18:03 +0000 2017,fare_payment,driver_issue,fare_payment,0.8642410864208684,False
2811185,"Hey, @115873 @Uber_Support, what's up with your system? You assigned me a car, waited for more than the 23mins you said it wld take, and then u changed cars w/o notice. And I end up paying P100 cancellation fee. Brilliant! 😡","@783935 Hi there! We're here to help. Send us a note here, https://t.co/e8HVoseGiP and so our team will assist.",Wed Nov 22 07:53:24 +0000 2017,fare_payment,fare_payment,cancellation,0.9786285015739087,False
500904,@115873 just charged me £8.50 to get in a car with my 10 year old and then be thrown out again as the driver wouldn’t wait for my wife to take my 7 year old daughter to the toilet. Appalled by the appalling rude service. Have been a loyal customer but now seriously reconsidering.,@234650 Here to help. Send us a note at https://t.co/TmWmJyGFaK so our team can connect.,Fri Dec 01 19:33:32 +0000 2017,fare_payment,driver_issue,fare_payment,0.4358989452607688,False
682678,@115877 Why do you think it's acceptable to charge £3.50?!?!?! For a McDonald's delivery? I live ten minutes away from it!,@282916 Please write us a note at https://t.co/3eYc7uUEUm and a member from our team will follow up with you.,Thu Oct 05 17:59:11 +0000 2017,fare_payment,fare_payment,delivery_issue,0.8080473440274222,False
1026302,"@115873 maybe if 25 minutes after 'will arrive in 3 minutes' the Uber hasn't arrived, don't charge $5 to cancel. It's starting to get cold out","@362837 Sorry for the trouble! Send us a note here, https://t.co/e8HVorX5rh, and our team will be in touch.",Mon Oct 23 00:13:17 +0000 2017,fare_payment,fare_payment,cancellation,0.8844533239207749,False
2698092,#Uber @115873 How does the image below permit a $150 clean up fee. I️ have always had a good experience with Uber until now. This is NOT OK. Can someone please point out the damage done? https://t.co/yqbgJ8tGHL,@757393 Here to help! We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,Sun Nov 19 19:45:05 +0000 2017,fare_payment,safety_fraud,general_support,0.4128111565135672,False
1733196,@115873 why don’t you pay “inconvenience charge” every time a driver makes me wait &amp; cancels ride?,@523495 Sorry to hear about that! Can you please contact us via https://t.co/e8HVorX5rh so our team can connect.,Tue Nov 07 13:03:58 +0000 2017,fare_payment,cancellation,fare_payment,0.9534451044175496,False
1159221,@115873 once again u r fraud! my uberdriver called me 2 cnxl uber charged me a cnxlfee But the best u can do is credit my acct. I think not!,@392699 So sorry about that! Find out about our cancellation policy here; https://t.co/JyzdtQmyxT.,Sun Oct 15 18:37:53 +0000 2017,fare_payment,cancellation,safety_fraud,0.8787622254239326,False
2899781,"@Uber_Support I sent my friend an invite code but she didn't use it correctly, she signed up but didn't put her payment info in and hasn't used it yet. Now it won't let her sign up with my code. Can you help???",@803321 Here to help! Please reach out to https://t.co/QDn91HzZV0 and fill out the 4 boxes at the bottom so we can get in touch.,Tue Nov 28 17:31:41 +0000 2017,fare_payment,general_support,fare_payment,0.4039468860015942,False
564448,"@115873 I left my iPhone in an Uber earlier today. I have the ride receipt, but I can't sign into my Uber account to contact the driver because I can't see the verification code that gets texted to me because I don't have my phone. Help?",@252212 So sorry about that! Send us a DM with your email address so we can connect right away.,Sun Dec 03 00:22:18 +0000 2017,fare_payment,lost_item,account_access,0.9831168166698749,False
338681,Dear @115873 - it's complete BS when drivers accept fares before they have even dropped off current passengers. WTF???,@196852 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,Sat Oct 07 22:44:59 +0000 2017,fare_payment,driver_issue,general_support,0.6985896461956638,False
2341580,Hi @115873 why are Driver’s receipts different from customers? #criminal #illegal https://t.co/c8HpLfwYtg,@677317 We're here to help! Send us a DM with your email address so we can connect.,Sun Oct 29 07:10:56 +0000 2017,fare_payment,fare_payment,driver_issue,0.8538040828723569,False
97644,@Uber_Support I've been getting duplicate suspicious email receipts after rides. Something is wrong. Here is the screenshot. Please let me know. Looks like something is compromised on your end. https://t.co/CNAZXsTvH3,@137372 Here to help! Send us a note via; https://t.co/kGIXas5Cxg so our team can connect.,Thu Nov 30 16:22:52 +0000 2017,fare_payment,safety_fraud,general_support,0.7063428203532238,False
97655,"Charged £100 cleaning fee for a mess we didn’t make 12 hours after our journey, no evidence to prove it was us shows pics which could be anything by anyone. @115873 complete bullshit @Uber_Support replied with blatant PR automatic responses. Probably just a scam from the driver",@137377 We apologize for the trouble! Send us a DM with your email address and we'll connect.,Thu Nov 30 16:26:11 +0000 2017,fare_payment,safety_fraud,fare_payment,0.6542350979691941,False
127223,@Uber_Support I received multiple fraudulent charges on my credit card from Uber. Trying to find an @115873 customer service number.,@144566 We can definitely follow up! Send us a note here: https://t.co/dInR3racif so our team can connect.,Fri Nov 24 03:30:41 +0000 2017,fare_payment,safety_fraud,fare_payment,0.9702508166160975,False
926825,@115873 how the hell does my rate jump from $23 to $42 in 30 mins on Long Island? Guess what? lindys always charges $35 so fuck you!,@117908 Here to help. Send us a note at https://t.co/wW2bTlNcsR so our team can connect.,Fri Oct 13 21:57:18 +0000 2017,fare_payment,fare_payment,general_support,0.6720836932027638,False
36676,Took @115873 POOL yesterday. They tell me $3 &amp;change. End up charging $33.01. UberPOOL prices agreed upon before rider accepts. What the hell?,"@123996 Hi there! We're here to help. Send us a note here, https://t.co/W7UWSUTsIz and so our team will assist.",Wed Nov 01 14:11:15 +0000 2017,fare_payment,fare_payment,driver_issue,0.3708176799405344,False
808948,@Uber_Support We disputed the charge and we were refunded. Thank you!,"@312757 No problem, Joe! We are glad we could help. Have a wonderful week.",Mon Oct 16 03:20:38 +0000 2017,fare_payment,general_support,fare_payment,0.990589416517803,False
1230433,@Uber_Support I’m trying to request a ride using a promotion and it keeps saying there’s something wrong with the payment. HELP!,@254782 Here to help. Send us a note at https://t.co/yqIhbH9ohQ so our team can connect.,Wed Oct 25 20:36:43 +0000 2017,fare_payment,account_access,fare_payment,0.6175796030120819,False
2846352,my @115873 driver charged me and my girlfriend 90 dollars and claimed we trashed his car. all because we didn’t tip him. 🤬,@791670 We can take a look! Send us a DM with your email address so we can follow up.,Mon Nov 27 18:18:04 +0000 2017,fare_payment,driver_issue,fare_payment,0.7885497015755762,False
2957813,@115873 what do I have to do to actually get my money back? My driver canceled why am I being charged? I don’t want an uber credit I want the money back in my bank account! This is absurd.,@816400 Here to help. Kindly send a note at https://t.co/JyzdtQmyxT so we can connect.,Wed Nov 29 19:30:22 +0000 2017,fare_payment,cancellation,fare_payment,0.9678785682448149,False
957705,"@Uber_Support my uber took ages despite saying 1 minute away. Couldn’t cancel &amp; rebook or would have been charged. Now late, can u refund? https://t.co/wSRTUCwDt1",@347237 Happy to help. Please send us a DM with your account email address + phone number and we'll connect.,Sat Oct 21 18:01:16 +0000 2017,fare_payment,cancellation,fare_payment,0.6630274316011616,False
508788,"Why no option to give feedback/bugs about @115873 app in your support pages?? Also, annoying that drivers can cancel on you anytime without penalty(?) and you have to wait for them to drive around funny routes and finally cancel. 30min wasted yesterday waiting for 2 different cars",@236854 Here to help! Send us a note via https://t.co/QDn91HzZV0 and we'll be in touch.,Fri Dec 01 22:05:33 +0000 2017,fare_payment,driver_issue,cancellation,0.9927432366879156,False
1668945,@Uber_Support Dear I would like to change my credit card in Uber account. I tried many times but I couldn't,@508197 Here to help! Find more info here; https://t.co/paDlcZi0nv. Please let us know if you have any other questions or concerns.,Mon Nov 06 11:58:23 +0000 2017,fare_payment,account_access,fare_payment,0.959712752406356,False
1854615,@131434 @115873 @Uber_Support This is the standard rate so 5 x surcharge . Crazy amount https://t.co/LsYCQSZiSx,@554875 We're here to help! Please visit; https://t.co/kkAwlbpH4B for more info.,Sun Oct 29 13:52:00 +0000 2017,fare_payment,fare_payment,general_support,0.654697047294437,False
2941468,"@Uber_Support not impressed with a cancellation charge for a driver that failed to turn up. You have GPS settings etc, he drove past me and in the wrong direction. Refund requested - totally dissatisfied. this needs resolution now",@325577 Here to help! Please send us a DM with your email address so our team can connect right away.,Wed Nov 29 13:32:14 +0000 2017,fare_payment,cancellation,fare_payment,0.48229308918350516,False
2094321,@115873 y'all charged me full price twice for rides the driver cancelled on both times thanks pals,@618778 Here to help! Please send us a note via https://t.co/h840IoLP8K so our team can connect.,Thu Oct 19 03:25:48 +0000 2017,fare_payment,cancellation,fare_payment,0.6323437193617382,False
135671,@116288 @115873 A very unpleasant experience with Uber India. Cant book the ride stating too many cancellations. Charged me even when driver was not around. Please resolve immediately,@146578 Here to help! Send us a note via https://t.co/xMxswVLBKT and we'll be in touch.,Fri Nov 24 09:10:24 +0000 2017,fare_payment,cancellation,fare_payment,0.5802777592118539,False
125054,@115873 I can't find answer to my question; I forgot to write the referral link when I signed up. How can it be credited to the one who referred me. Thanks.,@144034 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Fri Nov 24 02:07:28 +0000 2017,fare_payment,general_support,lost_item,0.6733009371375519,False
2071521,@118730 do u not operate a phone b/c your email help is not working. Each time I'm being asked for something diff&amp;no longer feel secure,"@612643 Hey, Anna. We do not currently offer phone support. Please send us a DM with your account email address + details and we'll connect.",Mon Oct 09 03:50:06 +0000 2017,fare_payment,general_support,technical_issue,0.8103343493553189,False
808296,@115873 we have just been charged a £70 cleaning fee- we had no drinks or food and wasn't sick in the car- what a scam! Off to the papers 👋🏻,@312598 We'll be happy to take a closer look. Send us a note via https://t.co/a6RfeBkKmr so our team can connect.,Thu Oct 12 17:58:20 +0000 2017,fare_payment,fare_payment,safety_fraud,0.6746934559250821,False
